scenario_id,varied_component,fiscal_w,runway_w,social_w,chain_w,country_code_a3,country_label,right_now_risk_score,rank,stress_status,brent_live_usd,fiscal_breakeven_usd,price_gap_usd,reserve_runway_risk,reserve_runway_months,runway_status,fiscal_stress_score,social_stability_risk,confidence,chain_transmission_severity_recent,chain_severity_raw,primary_driver,missing_components,rescaled_weights
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,DZA,Algeria,0.2925678519048963,2,Red,111.2300033569336,135,-23.769996643066406,0.3666666666666667,25.0,Amber,0.17607404920789932,0.23827304588208706,medium,0.42793951307145434,0.3121538965915884,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,IRQ,Iraq,0.2514671489024522,4,Red,111.2300033569336,130,-18.769996643066406,0.0,40.0,Green,0.14438458956204928,0.4977909832200554,medium,0.6437183041795101,0.4167974535830795,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,LBY,Libya,0.24427455578892893,5,Red,111.2300033569336,115,-3.7699966430664062,0.0,100.0,Green,0.032782579504925274,0.41323538056207654,low,0.8446350091229197,0.5142335294658096,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,JOR,Jordan,0.09451436280623932,8,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.43544700814237125,high,0.22653183107556524,0.2144797176732966,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,EGY,Egypt,0.10676215299525621,7,Green,111.2300033569336,45,66.2300033569336,0.0,,Gray,0.0,0.3177750552485924,high,0.3332650998684309,0.2662408237507762,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,BHR,Bahrain,0.10739142256772896,6,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,OMN,Oman,0.07024879226980868,9,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,KWT,Kuwait,0.03723040259881039,11,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,SAU,Saudi Arabia,0.05113863156764775,10,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,QAT,Qatar,0.031303729415466,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,ARE,UAE,0.024124114780819526,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,MAR,Morocco,0.021491562727820688,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,IRN,Iran,0.42308812117503447,1,Red,111.2300033569336,130,-18.769996643066406,0.9777777777777777,6.666666666666667,Red,0.14438458956204928,0.19861637024606502,low,0.37590787845889617,0.2869207617965515,Reserve runway,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,LBN,Lebanon,0.31314516129032255,2,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.6709677419354838,low,1.0,0.5895789570393043,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,DZA,Algeria,0.289551473792518,3,Red,111.2300033569336,135,-23.769996643066406,0.3666666666666667,25.0,Amber,0.17607404920789932,0.23827304588208706,medium,0.42793951307145434,0.3121538965915884,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,IRQ,Iraq,0.2651518063645413,4,Red,111.2300033569336,130,-18.769996643066406,0.0,40.0,Green,0.14438458956204928,0.4977909832200554,medium,0.6437183041795101,0.4167974535830795,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,LBY,Libya,0.253661268276326,5,Red,111.2300033569336,115,-3.7699966430664062,0.0,100.0,Green,0.032782579504925274,0.41323538056207654,low,0.8446350091229197,0.5142335294658096,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,JOR,Jordan,0.1134550653249133,8,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.43544700814237125,high,0.22653183107556524,0.2144797176732966,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,EGY,Egypt,0.11848509200933041,6,Green,111.2300033569336,45,66.2300033569336,0.0,,Gray,0.0,0.3177750552485924,high,0.3332650998684309,0.2662408237507762,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,BHR,Bahrain,0.11822753601548643,7,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,OMN,Oman,0.07991098868850122,9,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,KWT,Kuwait,0.055845603898215586,11,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,SAU,Saudi Arabia,0.06274549052077602,10,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,QAT,Qatar,0.04225202437903836,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,ARE,UAE,0.0340502633293874,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.15,social_w,0.37187499999999996,0.265625,0.15,0.2125,MAR,Morocco,0.02408603413249748,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,IRN,Iran,0.3966796798892734,1,Red,111.2300033569336,130,-18.769996643066406,0.9777777777777777,6.666666666666667,Red,0.14438458956204928,0.19861637024606502,low,0.37590787845889617,0.2869207617965515,Reserve runway,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,LBN,Lebanon,0.35524193548387095,2,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.6709677419354838,low,1.0,0.5895789570393043,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,DZA,Algeria,0.2835187175677614,4,Red,111.2300033569336,135,-23.769996643066406,0.3666666666666667,25.0,Amber,0.17607404920789932,0.23827304588208706,medium,0.42793951307145434,0.3121538965915884,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,IRQ,Iraq,0.29252112128871943,3,Red,111.2300033569336,130,-18.769996643066406,0.0,40.0,Green,0.14438458956204928,0.4977909832200554,medium,0.6437183041795101,0.4167974535830795,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,LBY,Libya,0.2724346932511202,5,Red,111.2300033569336,115,-3.7699966430664062,0.0,100.0,Green,0.032782579504925274,0.41323538056207654,low,0.8446350091229197,0.5142335294658096,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,JOR,Jordan,0.15133647036226128,6,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.43544700814237125,high,0.22653183107556524,0.2144797176732966,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,EGY,Egypt,0.1419309700374789,7,Green,111.2300033569336,45,66.2300033569336,0.0,,Gray,0.0,0.3177750552485924,high,0.3332650998684309,0.2662408237507762,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,BHR,Bahrain,0.13989976291100137,8,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,OMN,Oman,0.09923538152588629,9,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,KWT,Kuwait,0.09307600649702598,10,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,SAU,Saudi Arabia,0.08595920842703256,11,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,QAT,Qatar,0.06414861430618311,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,ARE,UAE,0.05390256042652314,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.25,social_w,0.32812499999999994,0.234375,0.25,0.1875,MAR,Morocco,0.02927497694185107,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,IRN,Iran,0.3834754592463928,1,Red,111.2300033569336,130,-18.769996643066406,0.9777777777777777,6.666666666666667,Red,0.14438458956204928,0.19861637024606502,low,0.37590787845889617,0.2869207617965515,Reserve runway,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,LBN,Lebanon,0.3762903225806451,2,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.6709677419354838,low,1.0,0.5895789570393043,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,DZA,Algeria,0.2805023394553831,5,Red,111.2300033569336,135,-23.769996643066406,0.3666666666666667,25.0,Amber,0.17607404920789932,0.23827304588208706,medium,0.42793951307145434,0.3121538965915884,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,IRQ,Iraq,0.30620577875080845,3,Red,111.2300033569336,130,-18.769996643066406,0.0,40.0,Green,0.14438458956204928,0.4977909832200554,medium,0.6437183041795101,0.4167974535830795,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,LBY,Libya,0.28182140573851727,4,Red,111.2300033569336,115,-3.7699966430664062,0.0,100.0,Green,0.032782579504925274,0.41323538056207654,low,0.8446350091229197,0.5142335294658096,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,JOR,Jordan,0.17027717288093527,6,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.43544700814237125,high,0.22653183107556524,0.2144797176732966,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,EGY,Egypt,0.15365390905155313,7,Green,111.2300033569336,45,66.2300033569336,0.0,,Gray,0.0,0.3177750552485924,high,0.3332650998684309,0.2662408237507762,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,BHR,Bahrain,0.15073587635875882,8,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,OMN,Oman,0.10889757794457881,10,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,KWT,Kuwait,0.11169120779643117,9,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,SAU,Saudi Arabia,0.0975660673801608,11,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,QAT,Qatar,0.07509690926975549,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,ARE,UAE,0.063828708975091,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.30,social_w,0.30624999999999997,0.21875,0.3,0.175,MAR,Morocco,0.031869448346527864,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,IRN,Iran,0.4141309032913111,1,Red,111.2300033569336,130,-18.769996643066406,0.9777777777777777,6.666666666666667,Red,0.14438458956204928,0.19861637024606502,low,0.37590787845889617,0.2869207617965515,Reserve runway,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,LBN,Lebanon,0.2509677419354839,3,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.6709677419354838,low,1.0,0.5895789570393043,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,DZA,Algeria,0.2688595435062254,2,Red,111.2300033569336,135,-23.769996643066406,0.3666666666666667,25.0,Amber,0.17607404920789932,0.23827304588208706,medium,0.42793951307145434,0.3121538965915884,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,IRQ,Iraq,0.23322623378252036,4,Red,111.2300033569336,130,-18.769996643066406,0.0,40.0,Green,0.14438458956204928,0.4977909832200554,medium,0.6437183041795101,0.4167974535830795,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,LBY,Libya,0.19034960221882352,5,Red,111.2300033569336,115,-3.7699966430664062,0.0,100.0,Green,0.032782579504925274,0.41323538056207654,low,0.8446350091229197,0.5142335294658096,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,JOR,Jordan,0.12062875993959006,6,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.43544700814237125,high,0.22653183107556524,0.2144797176732966,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,EGY,Egypt,0.10482589741777637,7,Green,111.2300033569336,45,66.2300033569336,0.0,,Gray,0.0,0.3177750552485924,high,0.3332650998684309,0.2662408237507762,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,BHR,Bahrain,0.10233700781004237,8,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,OMN,Oman,0.07530763352938116,10,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,KWT,Kuwait,0.08376840584732338,9,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,SAU,Saudi Arabia,0.06968393632744671,11,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,QAT,Qatar,0.05514678951627646,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,ARE,UAE,0.047337554520857784,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.10,chain_w,0.39374999999999993,0.28125,0.225,0.1,MAR,Morocco,0.021864258770087512,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,IRN,Iran,0.41200740191173246,1,Red,111.2300033569336,130,-18.769996643066406,0.9777777777777777,6.666666666666667,Red,0.14438458956204928,0.19861637024606502,low,0.37590787845889617,0.2869207617965515,Reserve runway,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
