country_code_a3,year,indicator,value,is_estimate,source_id,schema_valid
JOR,2012,PCPIPCH,4.5,False,IMF_WEO_2026,True
JOR,2013,PCPIPCH,4.8,False,IMF_WEO_2026,True
JOR,2014,PCPIPCH,2.9,False,IMF_WEO_2026,True
JOR,2015,PCPIPCH,-0.9,False,IMF_WEO_2026,True
JOR,2016,PCPIPCH,-0.8,False,IMF_WEO_2026,True
JOR,2017,PCPIPCH,3.3,False,IMF_WEO_2026,True
JOR,2018,PCPIPCH,4.5,False,IMF_WEO_2026,True
JOR,2019,PCPIPCH,0.8,False,IMF_WEO_2026,True
JOR,2020,PCPIPCH,0.3,False,IMF_WEO_2026,True
JOR,2021,PCPIPCH,1.3,False,IMF_WEO_2026,True
JOR,2022,PCPIPCH,4.2,False,IMF_WEO_2026,True
JOR,2023,PCPIPCH,2.1,False,IMF_WEO_2026,True
JOR,2024,PCPIPCH,1.6,False,IMF_WEO_2026,True
JOR,2025,PCPIPCH,1.8,True,IMF_WEO_2026,True
JOR,2026,PCPIPCH,2.3,True,IMF_WEO_2026,True
JOR,2027,PCPIPCH,2.2,True,IMF_WEO_2026,True
JOR,2028,PCPIPCH,2.2,True,IMF_WEO_2026,True
JOR,2029,PCPIPCH,2.2,True,IMF_WEO_2026,True
JOR,2030,PCPIPCH,2.2,True,IMF_WEO_2026,True
JOR,2031,PCPIPCH,2.2,True,IMF_WEO_2026,True
KWT,2014,PCPIPCH,2.9,False,IMF_WEO_2026,True
KWT,2015,PCPIPCH,3.3,False,IMF_WEO_2026,True
KWT,2016,PCPIPCH,2.9,False,IMF_WEO_2026,True
KWT,2017,PCPIPCH,1.6,False,IMF_WEO_2026,True
KWT,2018,PCPIPCH,0.6,False,IMF_WEO_2026,True
KWT,2019,PCPIPCH,1.1,False,IMF_WEO_2026,True
KWT,2020,PCPIPCH,2.1,False,IMF_WEO_2026,True
KWT,2021,PCPIPCH,3.4,False,IMF_WEO_2026,True
KWT,2022,PCPIPCH,4.0,False,IMF_WEO_2026,True
KWT,2023,PCPIPCH,3.6,False,IMF_WEO_2026,True
KWT,2024,PCPIPCH,2.9,False,IMF_WEO_2026,True
KWT,2025,PCPIPCH,2.4,True,IMF_WEO_2026,True
KWT,2026,PCPIPCH,2.8,True,IMF_WEO_2026,True
KWT,2027,PCPIPCH,2.5,True,IMF_WEO_2026,True
KWT,2028,PCPIPCH,2.2,True,IMF_WEO_2026,True
KWT,2029,PCPIPCH,1.9,True,IMF_WEO_2026,True
KWT,2030,PCPIPCH,1.7,True,IMF_WEO_2026,True
KWT,2031,PCPIPCH,1.6,True,IMF_WEO_2026,True
LBN,1980,PCPIPCH,23.9,False,IMF_WEO_2026,True
LBN,1981,PCPIPCH,19.3,False,IMF_WEO_2026,True
LBN,1982,PCPIPCH,18.6,False,IMF_WEO_2026,True
LBN,1983,PCPIPCH,7.2,False,IMF_WEO_2026,True
LBN,1984,PCPIPCH,17.6,False,IMF_WEO_2026,True
LBN,1985,PCPIPCH,69.4,False,IMF_WEO_2026,True
LBN,1986,PCPIPCH,95.4,False,IMF_WEO_2026,True
LBN,1987,PCPIPCH,487.2,False,IMF_WEO_2026,True
LBN,1988,PCPIPCH,155.0,False,IMF_WEO_2026,True
LBN,1989,PCPIPCH,72.2,False,IMF_WEO_2026,True
LBN,1990,PCPIPCH,68.9,False,IMF_WEO_2026,True
LBN,1991,PCPIPCH,50.1,False,IMF_WEO_2026,True
LBN,1992,PCPIPCH,99.8,False,IMF_WEO_2026,True
LBN,1993,PCPIPCH,24.7,False,IMF_WEO_2026,True
LBN,1994,PCPIPCH,8.2,False,IMF_WEO_2026,True
LBN,1995,PCPIPCH,10.3,False,IMF_WEO_2026,True
LBN,1996,PCPIPCH,8.9,False,IMF_WEO_2026,True
LBN,1997,PCPIPCH,7.7,False,IMF_WEO_2026,True
LBN,1998,PCPIPCH,4.5,False,IMF_WEO_2026,True
LBN,1999,PCPIPCH,0.2,False,IMF_WEO_2026,True
LBN,2000,PCPIPCH,-0.4,False,IMF_WEO_2026,True
LBN,2001,PCPIPCH,-0.4,False,IMF_WEO_2026,True
LBN,2002,PCPIPCH,1.8,False,IMF_WEO_2026,True
LBN,2003,PCPIPCH,1.3,False,IMF_WEO_2026,True
LBN,2004,PCPIPCH,1.7,False,IMF_WEO_2026,True
LBN,2005,PCPIPCH,-1.4,False,IMF_WEO_2026,True
LBN,2006,PCPIPCH,4.1,False,IMF_WEO_2026,True
LBN,2007,PCPIPCH,4.1,False,IMF_WEO_2026,True
LBN,2008,PCPIPCH,10.7,False,IMF_WEO_2026,True
LBN,2009,PCPIPCH,1.2,False,IMF_WEO_2026,True
LBN,2010,PCPIPCH,4.0,False,IMF_WEO_2026,True
LBN,2011,PCPIPCH,5.0,False,IMF_WEO_2026,True
LBN,2012,PCPIPCH,6.6,False,IMF_WEO_2026,True
LBN,2013,PCPIPCH,4.8,False,IMF_WEO_2026,True
LBN,2014,PCPIPCH,1.9,False,IMF_WEO_2026,True
LBN,2015,PCPIPCH,-3.7,False,IMF_WEO_2026,True
LBN,2016,PCPIPCH,-0.8,False,IMF_WEO_2026,True
LBN,2017,PCPIPCH,4.4,False,IMF_WEO_2026,True
LBN,2018,PCPIPCH,6.1,False,IMF_WEO_2026,True
LBN,2019,PCPIPCH,2.9,False,IMF_WEO_2026,True
LBN,2020,PCPIPCH,84.9,False,IMF_WEO_2026,True
LBN,2021,PCPIPCH,154.8,False,IMF_WEO_2026,True
LBN,2022,PCPIPCH,171.2,False,IMF_WEO_2026,True
LBN,2023,PCPIPCH,221.3,False,IMF_WEO_2026,True
LBN,2024,PCPIPCH,45.2,False,IMF_WEO_2026,True
LBN,2025,PCPIPCH,14.6,True,IMF_WEO_2026,True
LBY,1980,PCPIPCH,14.3,False,IMF_WEO_2026,True
LBY,1981,PCPIPCH,13.2,False,IMF_WEO_2026,True
LBY,1982,PCPIPCH,13.8,False,IMF_WEO_2026,True
LBY,1983,PCPIPCH,10.5,False,IMF_WEO_2026,True
LBY,1984,PCPIPCH,12.4,False,IMF_WEO_2026,True
LBY,1985,PCPIPCH,9.1,False,IMF_WEO_2026,True
LBY,1986,PCPIPCH,3.4,False,IMF_WEO_2026,True
LBY,1987,PCPIPCH,4.4,False,IMF_WEO_2026,True
LBY,1988,PCPIPCH,3.1,False,IMF_WEO_2026,True
LBY,1989,PCPIPCH,4.5,False,IMF_WEO_2026,True
LBY,1990,PCPIPCH,0.7,False,IMF_WEO_2026,True
LBY,1991,PCPIPCH,11.7,False,IMF_WEO_2026,True
LBY,1992,PCPIPCH,9.4,False,IMF_WEO_2026,True
LBY,1993,PCPIPCH,7.5,False,IMF_WEO_2026,True
LBY,1994,PCPIPCH,10.7,False,IMF_WEO_2026,True
LBY,1995,PCPIPCH,8.3,False,IMF_WEO_2026,True
LBY,1996,PCPIPCH,4.0,False,IMF_WEO_2026,True
LBY,1997,PCPIPCH,3.6,False,IMF_WEO_2026,True
LBY,1998,PCPIPCH,3.7,False,IMF_WEO_2026,True
LBY,1999,PCPIPCH,2.6,False,IMF_WEO_2026,True
LBY,2000,PCPIPCH,-2.9,False,IMF_WEO_2026,True
LBY,2001,PCPIPCH,-8.8,False,IMF_WEO_2026,True
LBY,2002,PCPIPCH,-9.9,False,IMF_WEO_2026,True
LBY,2003,PCPIPCH,-2.1,False,IMF_WEO_2026,True
LBY,2004,PCPIPCH,1.3,False,IMF_WEO_2026,True
LBY,2005,PCPIPCH,2.7,False,IMF_WEO_2026,True
LBY,2006,PCPIPCH,1.5,False,IMF_WEO_2026,True
LBY,2007,PCPIPCH,6.2,False,IMF_WEO_2026,True
LBY,2008,PCPIPCH,10.4,False,IMF_WEO_2026,True
LBY,2009,PCPIPCH,2.4,False,IMF_WEO_2026,True
LBY,2010,PCPIPCH,2.5,False,IMF_WEO_2026,True
LBY,2011,PCPIPCH,15.9,False,IMF_WEO_2026,True
LBY,2012,PCPIPCH,6.1,False,IMF_WEO_2026,True
LBY,2013,PCPIPCH,2.6,False,IMF_WEO_2026,True
LBY,2014,PCPIPCH,2.4,False,IMF_WEO_2026,True
LBY,2015,PCPIPCH,10.0,False,IMF_WEO_2026,True
LBY,2016,PCPIPCH,25.9,False,IMF_WEO_2026,True
LBY,2017,PCPIPCH,25.8,False,IMF_WEO_2026,True
LBY,2018,PCPIPCH,13.2,False,IMF_WEO_2026,True
LBY,2019,PCPIPCH,-2.2,False,IMF_WEO_2026,True
LBY,2020,PCPIPCH,1.4,False,IMF_WEO_2026,True
LBY,2021,PCPIPCH,2.9,False,IMF_WEO_2026,True
LBY,2022,PCPIPCH,4.5,False,IMF_WEO_2026,True
LBY,2023,PCPIPCH,2.4,False,IMF_WEO_2026,True
LBY,2024,PCPIPCH,2.1,False,IMF_WEO_2026,True
LBY,2025,PCPIPCH,1.8,True,IMF_WEO_2026,True
LBY,2026,PCPIPCH,10.5,True,IMF_WEO_2026,True
LBY,2027,PCPIPCH,10.2,True,IMF_WEO_2026,True
LBY,2028,PCPIPCH,10.2,True,IMF_WEO_2026,True
LBY,2029,PCPIPCH,10.2,True,IMF_WEO_2026,True
LBY,2030,PCPIPCH,10.2,True,IMF_WEO_2026,True
LBY,2031,PCPIPCH,10.2,True,IMF_WEO_2026,True
MAR,1980,PCPIPCH,9.4,False,IMF_WEO_2026,True
MAR,1981,PCPIPCH,12.5,False,IMF_WEO_2026,True
MAR,1982,PCPIPCH,10.5,False,IMF_WEO_2026,True
MAR,1983,PCPIPCH,6.2,False,IMF_WEO_2026,True
MAR,1984,PCPIPCH,12.4,False,IMF_WEO_2026,True
MAR,1985,PCPIPCH,7.7,False,IMF_WEO_2026,True
MAR,1986,PCPIPCH,8.7,False,IMF_WEO_2026,True
MAR,1987,PCPIPCH,2.7,False,IMF_WEO_2026,True
MAR,1988,PCPIPCH,2.4,False,IMF_WEO_2026,True
MAR,1989,PCPIPCH,3.1,False,IMF_WEO_2026,True
MAR,1990,PCPIPCH,6.0,False,IMF_WEO_2026,True
MAR,1991,PCPIPCH,7.9,False,IMF_WEO_2026,True
MAR,1992,PCPIPCH,5.8,False,IMF_WEO_2026,True
MAR,1993,PCPIPCH,5.3,False,IMF_WEO_2026,True
MAR,1994,PCPIPCH,5.0,False,IMF_WEO_2026,True
MAR,1995,PCPIPCH,6.3,False,IMF_WEO_2026,True
MAR,1996,PCPIPCH,2.8,False,IMF_WEO_2026,True
MAR,1997,PCPIPCH,1.1,False,IMF_WEO_2026,True
MAR,1998,PCPIPCH,2.7,False,IMF_WEO_2026,True
MAR,1999,PCPIPCH,0.8,False,IMF_WEO_2026,True
MAR,2000,PCPIPCH,1.8,False,IMF_WEO_2026,True
MAR,2001,PCPIPCH,0.6,False,IMF_WEO_2026,True
MAR,2002,PCPIPCH,2.8,False,IMF_WEO_2026,True
MAR,2003,PCPIPCH,1.1,False,IMF_WEO_2026,True
MAR,2004,PCPIPCH,1.5,False,IMF_WEO_2026,True
MAR,2005,PCPIPCH,1.1,False,IMF_WEO_2026,True
MAR,2006,PCPIPCH,3.2,False,IMF_WEO_2026,True
MAR,2007,PCPIPCH,2.0,False,IMF_WEO_2026,True
MAR,2008,PCPIPCH,3.8,False,IMF_WEO_2026,True
MAR,2009,PCPIPCH,-0.2,False,IMF_WEO_2026,True
MAR,2010,PCPIPCH,1.0,False,IMF_WEO_2026,True
MAR,2011,PCPIPCH,1.0,False,IMF_WEO_2026,True
MAR,2012,PCPIPCH,1.3,False,IMF_WEO_2026,True
MAR,2013,PCPIPCH,1.8,False,IMF_WEO_2026,True
MAR,2014,PCPIPCH,0.5,False,IMF_WEO_2026,True
MAR,2015,PCPIPCH,1.6,False,IMF_WEO_2026,True
MAR,2016,PCPIPCH,1.5,False,IMF_WEO_2026,True
MAR,2017,PCPIPCH,0.8,False,IMF_WEO_2026,True
MAR,2018,PCPIPCH,1.6,False,IMF_WEO_2026,True
MAR,2019,PCPIPCH,0.2,False,IMF_WEO_2026,True
MAR,2020,PCPIPCH,0.7,False,IMF_WEO_2026,True
MAR,2021,PCPIPCH,1.4,False,IMF_WEO_2026,True
MAR,2022,PCPIPCH,6.6,False,IMF_WEO_2026,True
MAR,2023,PCPIPCH,6.1,False,IMF_WEO_2026,True
MAR,2024,PCPIPCH,0.9,False,IMF_WEO_2026,True
MAR,2025,PCPIPCH,0.8,True,IMF_WEO_2026,True
MAR,2026,PCPIPCH,1.3,True,IMF_WEO_2026,True
MAR,2027,PCPIPCH,1.6,True,IMF_WEO_2026,True
MAR,2028,PCPIPCH,2.0,True,IMF_WEO_2026,True
MAR,2029,PCPIPCH,2.0,True,IMF_WEO_2026,True
MAR,2030,PCPIPCH,2.0,True,IMF_WEO_2026,True
MAR,2031,PCPIPCH,2.0,True,IMF_WEO_2026,True
OMN,1980,PCPIPCH,10.0,False,IMF_WEO_2026,True
OMN,1981,PCPIPCH,6.4,False,IMF_WEO_2026,True
OMN,1982,PCPIPCH,2.5,False,IMF_WEO_2026,True
OMN,1983,PCPIPCH,-2.1,False,IMF_WEO_2026,True
OMN,1984,PCPIPCH,-7.4,False,IMF_WEO_2026,True
OMN,1985,PCPIPCH,-4.0,False,IMF_WEO_2026,True
OMN,1986,PCPIPCH,7.6,False,IMF_WEO_2026,True
OMN,1987,PCPIPCH,2.6,False,IMF_WEO_2026,True
OMN,1988,PCPIPCH,1.6,False,IMF_WEO_2026,True
OMN,1989,PCPIPCH,1.6,False,IMF_WEO_2026,True
OMN,1990,PCPIPCH,10.0,False,IMF_WEO_2026,True
OMN,1991,PCPIPCH,4.6,False,IMF_WEO_2026,True
OMN,1992,PCPIPCH,1.0,False,IMF_WEO_2026,True
OMN,1993,PCPIPCH,1.1,False,IMF_WEO_2026,True
OMN,1994,PCPIPCH,-0.7,False,IMF_WEO_2026,True
OMN,1995,PCPIPCH,-1.1,False,IMF_WEO_2026,True
OMN,1996,PCPIPCH,0.5,False,IMF_WEO_2026,True
OMN,1997,PCPIPCH,-0.4,False,IMF_WEO_2026,True
OMN,1998,PCPIPCH,0.4,False,IMF_WEO_2026,True
OMN,1999,PCPIPCH,0.5,False,IMF_WEO_2026,True
OMN,2000,PCPIPCH,-1.2,False,IMF_WEO_2026,True
OMN,2001,PCPIPCH,-0.8,False,IMF_WEO_2026,True
OMN,2002,PCPIPCH,-0.3,False,IMF_WEO_2026,True
OMN,2003,PCPIPCH,0.2,False,IMF_WEO_2026,True
OMN,2004,PCPIPCH,0.8,False,IMF_WEO_2026,True
OMN,2005,PCPIPCH,1.9,False,IMF_WEO_2026,True
OMN,2006,PCPIPCH,3.2,False,IMF_WEO_2026,True
OMN,2007,PCPIPCH,5.9,False,IMF_WEO_2026,True
OMN,2008,PCPIPCH,12.6,False,IMF_WEO_2026,True
OMN,2009,PCPIPCH,3.5,False,IMF_WEO_2026,True
OMN,2010,PCPIPCH,3.3,False,IMF_WEO_2026,True
OMN,2011,PCPIPCH,4.1,False,IMF_WEO_2026,True
OMN,2012,PCPIPCH,2.9,False,IMF_WEO_2026,True
OMN,2013,PCPIPCH,1.3,False,IMF_WEO_2026,True
OMN,2014,PCPIPCH,1.2,False,IMF_WEO_2026,True
OMN,2015,PCPIPCH,0.1,False,IMF_WEO_2026,True
OMN,2016,PCPIPCH,0.9,False,IMF_WEO_2026,True
OMN,2017,PCPIPCH,1.5,False,IMF_WEO_2026,True
OMN,2018,PCPIPCH,0.7,False,IMF_WEO_2026,True
OMN,2019,PCPIPCH,0.5,False,IMF_WEO_2026,True
OMN,2020,PCPIPCH,-0.4,False,IMF_WEO_2026,True
OMN,2021,PCPIPCH,1.7,False,IMF_WEO_2026,True
OMN,2022,PCPIPCH,2.5,False,IMF_WEO_2026,True
OMN,2023,PCPIPCH,1.0,False,IMF_WEO_2026,True
OMN,2024,PCPIPCH,0.6,False,IMF_WEO_2026,True
OMN,2025,PCPIPCH,1.0,True,IMF_WEO_2026,True
OMN,2026,PCPIPCH,1.7,True,IMF_WEO_2026,True
OMN,2027,PCPIPCH,1.9,True,IMF_WEO_2026,True
OMN,2028,PCPIPCH,2.0,True,IMF_WEO_2026,True
OMN,2029,PCPIPCH,2.0,True,IMF_WEO_2026,True
OMN,2030,PCPIPCH,2.0,True,IMF_WEO_2026,True
OMN,2031,PCPIPCH,2.0,True,IMF_WEO_2026,True
QAT,1980,PCPIPCH,6.8,False,IMF_WEO_2026,True
QAT,1981,PCPIPCH,8.5,False,IMF_WEO_2026,True
QAT,1982,PCPIPCH,5.7,False,IMF_WEO_2026,True
QAT,1983,PCPIPCH,2.7,False,IMF_WEO_2026,True
QAT,1984,PCPIPCH,1.1,False,IMF_WEO_2026,True
QAT,1985,PCPIPCH,1.1,False,IMF_WEO_2026,True
QAT,1986,PCPIPCH,1.9,False,IMF_WEO_2026,True
QAT,1987,PCPIPCH,4.5,False,IMF_WEO_2026,True
QAT,1988,PCPIPCH,4.8,False,IMF_WEO_2026,True
QAT,1989,PCPIPCH,3.3,False,IMF_WEO_2026,True
QAT,1990,PCPIPCH,3.0,False,IMF_WEO_2026,True
QAT,1991,PCPIPCH,4.5,False,IMF_WEO_2026,True
QAT,1992,PCPIPCH,2.9,False,IMF_WEO_2026,True
QAT,1993,PCPIPCH,-0.7,False,IMF_WEO_2026,True
QAT,1994,PCPIPCH,1.4,False,IMF_WEO_2026,True
QAT,1995,PCPIPCH,3.0,False,IMF_WEO_2026,True
QAT,1996,PCPIPCH,7.0,False,IMF_WEO_2026,True
QAT,1997,PCPIPCH,2.7,False,IMF_WEO_2026,True
QAT,1998,PCPIPCH,2.9,False,IMF_WEO_2026,True
QAT,1999,PCPIPCH,2.2,False,IMF_WEO_2026,True
QAT,2000,PCPIPCH,1.6,False,IMF_WEO_2026,True
QAT,2001,PCPIPCH,1.7,False,IMF_WEO_2026,True
QAT,2002,PCPIPCH,0.2,False,IMF_WEO_2026,True
QAT,2003,PCPIPCH,2.3,False,IMF_WEO_2026,True
QAT,2004,PCPIPCH,6.8,False,IMF_WEO_2026,True
QAT,2005,PCPIPCH,9.0,False,IMF_WEO_2026,True
QAT,2006,PCPIPCH,11.7,False,IMF_WEO_2026,True
QAT,2007,PCPIPCH,13.7,False,IMF_WEO_2026,True
QAT,2008,PCPIPCH,15.1,False,IMF_WEO_2026,True
QAT,2009,PCPIPCH,-4.9,False,IMF_WEO_2026,True
QAT,2010,PCPIPCH,-2.4,False,IMF_WEO_2026,True
QAT,2011,PCPIPCH,2.0,False,IMF_WEO_2026,True
QAT,2012,PCPIPCH,1.8,False,IMF_WEO_2026,True
QAT,2013,PCPIPCH,3.1,False,IMF_WEO_2026,True
QAT,2014,PCPIPCH,4.2,False,IMF_WEO_2026,True
QAT,2015,PCPIPCH,0.9,False,IMF_WEO_2026,True
QAT,2016,PCPIPCH,2.7,False,IMF_WEO_2026,True
QAT,2017,PCPIPCH,0.6,False,IMF_WEO_2026,True
QAT,2018,PCPIPCH,0.1,False,IMF_WEO_2026,True
QAT,2019,PCPIPCH,-0.9,False,IMF_WEO_2026,True
QAT,2020,PCPIPCH,-2.5,False,IMF_WEO_2026,True
QAT,2021,PCPIPCH,2.3,False,IMF_WEO_2026,True
QAT,2022,PCPIPCH,5.0,False,IMF_WEO_2026,True
QAT,2023,PCPIPCH,3.1,False,IMF_WEO_2026,True
QAT,2024,PCPIPCH,1.2,False,IMF_WEO_2026,True
QAT,2025,PCPIPCH,0.6,True,IMF_WEO_2026,True
QAT,2026,PCPIPCH,3.9,True,IMF_WEO_2026,True
QAT,2027,PCPIPCH,2.5,True,IMF_WEO_2026,True
QAT,2028,PCPIPCH,2.0,True,IMF_WEO_2026,True
QAT,2029,PCPIPCH,2.0,True,IMF_WEO_2026,True
QAT,2030,PCPIPCH,2.0,True,IMF_WEO_2026,True
QAT,2031,PCPIPCH,2.0,True,IMF_WEO_2026,True
SAU,1980,PCPIPCH,4.4,False,IMF_WEO_2026,True
SAU,1981,PCPIPCH,3.6,False,IMF_WEO_2026,True
SAU,1982,PCPIPCH,1.9,False,IMF_WEO_2026,True
SAU,1983,PCPIPCH,0.6,False,IMF_WEO_2026,True
SAU,1984,PCPIPCH,-0.7,False,IMF_WEO_2026,True
SAU,1985,PCPIPCH,-2.3,False,IMF_WEO_2026,True
SAU,1986,PCPIPCH,-3.1,False,IMF_WEO_2026,True
SAU,1987,PCPIPCH,-2.4,False,IMF_WEO_2026,True
SAU,1988,PCPIPCH,-0.4,False,IMF_WEO_2026,True
SAU,1989,PCPIPCH,1.2,False,IMF_WEO_2026,True
SAU,1990,PCPIPCH,-1.1,False,IMF_WEO_2026,True
SAU,1991,PCPIPCH,3.9,False,IMF_WEO_2026,True
SAU,1992,PCPIPCH,-1.0,False,IMF_WEO_2026,True
SAU,1993,PCPIPCH,1.2,False,IMF_WEO_2026,True
SAU,1994,PCPIPCH,1.4,False,IMF_WEO_2026,True
SAU,1995,PCPIPCH,5.1,False,IMF_WEO_2026,True
SAU,1996,PCPIPCH,0.3,False,IMF_WEO_2026,True
SAU,1997,PCPIPCH,-0.2,False,IMF_WEO_2026,True
SAU,1998,PCPIPCH,-0.4,False,IMF_WEO_2026,True
SAU,1999,PCPIPCH,-2.1,False,IMF_WEO_2026,True
SAU,2000,PCPIPCH,-1.0,False,IMF_WEO_2026,True
SAU,2001,PCPIPCH,-1.1,False,IMF_WEO_2026,True
SAU,2002,PCPIPCH,0.1,False,IMF_WEO_2026,True
SAU,2003,PCPIPCH,0.5,False,IMF_WEO_2026,True
SAU,2004,PCPIPCH,0.3,False,IMF_WEO_2026,True
SAU,2005,PCPIPCH,0.6,False,IMF_WEO_2026,True
SAU,2006,PCPIPCH,1.9,False,IMF_WEO_2026,True
SAU,2007,PCPIPCH,5.0,False,IMF_WEO_2026,True
SAU,2008,PCPIPCH,6.1,False,IMF_WEO_2026,True
SAU,2009,PCPIPCH,4.3,False,IMF_WEO_2026,True
SAU,2010,PCPIPCH,3.7,False,IMF_WEO_2026,True
SAU,2011,PCPIPCH,3.7,False,IMF_WEO_2026,True
SAU,2012,PCPIPCH,2.9,False,IMF_WEO_2026,True
SAU,2013,PCPIPCH,3.1,False,IMF_WEO_2026,True
SAU,2014,PCPIPCH,1.8,False,IMF_WEO_2026,True
SAU,2015,PCPIPCH,1.2,False,IMF_WEO_2026,True
SAU,2016,PCPIPCH,2.9,False,IMF_WEO_2026,True
SAU,2017,PCPIPCH,-0.9,False,IMF_WEO_2026,True
SAU,2018,PCPIPCH,2.5,False,IMF_WEO_2026,True
SAU,2019,PCPIPCH,-2.0,False,IMF_WEO_2026,True
SAU,2020,PCPIPCH,3.2,False,IMF_WEO_2026,True
SAU,2021,PCPIPCH,3.1,False,IMF_WEO_2026,True
SAU,2022,PCPIPCH,2.5,False,IMF_WEO_2026,True
SAU,2023,PCPIPCH,2.5,False,IMF_WEO_2026,True
SAU,2024,PCPIPCH,1.5,False,IMF_WEO_2026,True
SAU,2025,PCPIPCH,2.0,True,IMF_WEO_2026,True
SAU,2026,PCPIPCH,2.3,True,IMF_WEO_2026,True
SAU,2027,PCPIPCH,2.1,True,IMF_WEO_2026,True
SAU,2028,PCPIPCH,2.0,True,IMF_WEO_2026,True
SAU,2029,PCPIPCH,2.0,True,IMF_WEO_2026,True
SAU,2030,PCPIPCH,2.0,True,IMF_WEO_2026,True
SAU,2031,PCPIPCH,2.0,True,IMF_WEO_2026,True
